date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,yr_built,renovated,yr_renovated,zipcode,city_encoded,lat,long,sqm_living15,sqm_lot15
125,568500,4,2.5,279.64,574.23,2.0,False,0,3,9,2000,False,2000,98056,5,47.5212,-122.192,274.99,605.26
125,310000,4,2.5,226.68,658.96,2.0,False,0,3,7,1999,False,1999,98030,3,47.3817,-122.204,172.8,564.11
125,350000,3,1.0,115.2,1003.35,1.0,False,0,5,7,1959,False,1959,98056,5,47.5233,-122.185,168.15,1003.35
125,515000,4,2.5,188.59,3627.77,1.0,False,0,4,7,1953,False,1953,98166,11,47.4413,-122.345,222.97,1356.85
125,499000,3,2.5,149.57,160.54,3.0,False,0,3,8,2000,False,2000,98115,11,47.6776,-122.318,143.07,287.07
125,802000,4,2.25,197.88,811.41,2.0,False,2,4,8,1961,False,1961,98006,21,47.5672,-122.161,236.9,817.55
125,555000,3,2.5,200.67,704.58,2.0,False,0,3,8,1988,False,1988,98029,18,47.5751,-122.014,200.67,684.88
125,666500,4,2.5,265.7,613.16,2.0,False,0,3,9,2000,False,2000,98074,20,47.6067,-122.017,259.2,624.59
125,450000,5,3.5,365.2,882.3,2.0,False,0,3,10,2014,False,2014,98023,0,47.3008,-122.386,326.09,882.3
125,838300,6,2.5,349.32,1205.7,1.0,False,0,3,9,1967,False,1967,98117,11,47.6976,-122.381,213.68,683.95
125,350000,3,2.25,229.47,955.97,2.0,False,0,3,8,1984,False,1984,98058,5,47.4459,-122.124,183.02,942.97
125,666000,3,2.5,278.71,464.52,1.5,False,0,4,7,1918,False,1918,98144,11,47.5781,-122.293,183.02,464.52
125,1046250,2,3.0,216.46,334.45,2.0,False,0,5,10,1927,True,1979,98112,11,47.6316,-122.282,274.06,668.9
125,528000,5,1.75,198.81,797.11,1.0,False,0,3,7,1962,False,1962,98033,16,47.6625,-122.178,148.64,855.27
125,355000,3,2.25,134.24,100.99,2.0,False,0,3,7,2005,False,2005,98027,18,47.5339,-122.067,130.99,124.12
125,406430,3,2.0,128.21,1433.12,1.0,False,0,4,7,1968,False,1968,98075,20,47.5951,-122.036,128.21,1433.12
125,362000,3,2.75,131.92,88.72,2.0,False,0,3,8,2004,False,2004,98029,18,47.5477,-122.003,131.92,88.72
125,375000,3,1.75,117.06,1042.74,1.0,False,0,5,7,1947,False,1947,98155,11,47.7444,-122.321,145.86,1026.76
125,651000,3,2.0,180.23,598.3,1.0,False,2,5,7,1940,False,1940,98116,11,47.5664,-122.389,160.72,431.07
125,422500,3,2.0,120.77,209.03,2.0,False,0,3,7,1988,False,1988,98103,11,47.6923,-122.332,120.77,418.06
125,433500,3,1.75,143.07,877.93,1.0,False,0,4,6,1919,False,1919,98103,11,47.6985,-122.348,111.48,501.68
125,616950,5,3.5,330.73,465.26,2.0,False,0,3,8,2013,False,2013,98106,11,47.5542,-122.359,270.35,466.93
125,150000,3,1.0,134.71,629.51,1.0,False,0,3,7,1952,False,1952,98178,11,47.5056,-122.244,156.08,668.9
125,765000,4,2.5,306.58,1000.01,1.0,False,0,4,9,1971,False,1971,98177,11,47.7119,-122.365,212.75,1019.61
125,335000,2,1.75,95.69,99.03,2.0,False,0,3,7,2006,False,2006,98136,11,47.5394,-122.387,95.69,102.75
125,295000,3,2.0,163.51,565.97,1.0,False,0,3,7,1998,False,1998,98030,3,47.3838,-122.184,240.62,581.11
125,325000,4,1.0,130.06,871.8,1.5,False,0,4,6,1948,False,1948,98106,11,47.5166,-122.361,148.64,783.36
125,540000,4,3.5,326.09,557.88,2.0,False,0,3,8,2010,False,2010,98065,15,47.5168,-121.87,287.07,544.97
125,185000,1,1.0,66.89,464.52,1.0,False,0,4,6,1908,False,1908,98118,11,47.5289,-122.272,108.7,464.52
125,735000,4,1.75,195.1,739.51,1.0,False,0,3,8,1955,False,1955,98004,21,47.6079,-122.195,191.38,739.51
125,624000,4,3.0,143.07,384.62,1.5,False,0,5,7,1902,False,1902,98107,11,47.6728,-122.396,135.64,464.52
125,565000,5,3.5,250.84,1084.64,1.5,False,2,4,6,1948,False,1948,98133,11,47.7172,-122.349,200.67,753.81
125,439990,4,2.5,143.07,185.25,2.0,False,0,3,8,2014,False,2014,98029,18,47.5526,-121.999,143.07,156.91
125,263850,4,2.25,213.68,699.0,2.0,False,0,4,8,1978,False,1978,98023,0,47.313,-122.388,210.89,745.55
125,275000,3,1.5,181.16,707.92,1.0,False,0,4,7,1956,False,1956,98166,11,47.4594,-122.346,171.87,707.92
125,530000,3,2.0,286.14,1644.38,1.0,False,0,4,8,1965,False,1965,98166,11,47.4695,-122.366,195.1,1402.84
125,645000,4,1.75,144.0,682.84,1.5,False,0,4,8,1958,False,1958,98040,22,47.5795,-122.235,172.8,682.84
125,170000,1,1.0,44.59,423.64,1.0,False,0,3,5,1922,False,1922,98065,15,47.5253,-121.826,82.68,446.21
125,240000,3,2.0,121.7,749.63,1.0,False,0,3,7,1990,False,1990,98042,3,47.3694,-122.083,121.7,779.64
125,230000,5,1.0,178.37,1768.87,1.0,False,0,3,7,1961,False,1961,98168,11,47.4756,-122.294,178.37,1070.24
125,322500,3,1.0,107.77,905.8,1.0,False,0,3,7,1968,False,1968,98077,17,47.7429,-122.072,107.77,981.52
125,440000,1,1.0,78.97,610.09,1.0,False,0,4,6,1940,False,1940,98010,6,47.327,-122.039,200.67,909.89
125,365000,3,2.5,137.87,163.6,3.0,False,0,3,7,2003,False,2003,98115,11,47.6844,-122.317,137.87,401.34
125,438000,4,2.5,183.02,793.86,2.0,False,0,3,8,2004,False,2004,98059,5,47.4893,-122.138,240.62,668.9
125,434900,3,2.0,141.21,468.23,2.0,False,0,3,7,1977,True,2006,98177,11,47.777,-122.362,172.8,809.19
125,229000,3,2.0,163.51,919.74,1.0,False,0,4,7,1943,False,1943,98166,11,47.4783,-122.338,110.55,919.74
125,230000,3,2.0,121.7,681.16,1.0,False,0,3,7,1987,False,1987,98038,4,47.3597,-122.051,142.14,683.95
125,100000,2,1.0,73.39,596.99,1.0,False,0,3,6,1944,False,1944,98178,11,47.4933,-122.245,128.21,645.3
125,439000,3,2.25,207.17,422.8,1.5,False,2,5,8,1928,False,1928,98178,11,47.5078,-122.236,191.38,668.9
125,1245000,6,3.25,348.39,1314.58,2.0,False,2,5,9,1936,True,1968,98117,11,47.6999,-122.393,198.81,740.25
125,277554,5,2.25,218.32,1207.74,1.0,False,0,3,7,1961,False,1961,98178,11,47.4939,-122.256,145.86,1062.81
125,980000,4,4.25,301.93,1094.4,2.0,False,0,3,8,1944,True,2001,98004,21,47.6322,-122.203,167.23,836.13
125,540000,4,2.5,251.77,859.17,2.0,False,0,3,7,2011,False,2011,98065,15,47.5164,-121.875,251.77,464.52
126,260000,3,1.0,111.48,426.61,1.0,False,0,3,6,1950,False,1950,98106,11,47.519,-122.352,87.33,412.49
126,655000,4,2.5,220.18,884.16,1.0,False,0,3,9,1984,False,1984,98074,20,47.6222,-122.034,226.68,839.38
126,777000,4,4.0,248.98,557.42,1.0,False,0,3,7,1962,True,2014,98199,11,47.6557,-122.388,179.3,557.42
126,500000,3,2.25,186.74,691.85,2.0,False,0,3,8,1985,False,1985,98028,10,47.747,-122.248,207.17,728.92
126,525000,4,2.0,224.83,997.31,1.5,False,0,3,7,1967,False,1967,98052,19,47.6899,-122.122,145.86,886.29
126,306000,3,1.0,84.54,804.35,1.0,False,0,3,7,1955,False,1955,98155,11,47.7586,-122.303,108.7,947.61
126,303700,3,2.5,184.04,529.55,2.0,False,0,3,8,2010,False,2010,98030,3,47.3668,-122.178,184.04,547.57
126,665000,4,3.0,200.67,408.77,1.0,False,0,5,7,1921,False,1921,98122,11,47.6163,-122.293,132.85,408.77
126,405000,4,2.5,171.87,848.76,2.0,False,0,3,8,1997,False,1997,98059,5,47.4943,-122.157,179.3,731.43
126,1100000,4,2.75,316.8,720.0,1.0,False,4,5,8,1958,False,1958,98116,11,47.5718,-122.406,286.14,792.0
126,863000,4,1.75,260.13,501.68,1.0,False,0,3,9,1924,True,2006,98115,11,47.6803,-122.313,138.43,501.68
126,447500,4,2.5,225.29,837.71,2.0,False,0,3,9,2013,False,2013,98001,1,47.3003,-122.263,253.16,652.09
126,835000,4,2.75,290.79,1246.02,2.0,False,0,3,9,1993,False,1993,98052,19,47.6993,-122.102,209.96,927.54
126,817500,3,3.25,300.08,709.69,2.0,False,0,3,10,1999,False,1999,98074,20,47.6338,-122.063,300.08,722.04
126,383000,4,1.75,170.01,1030.29,1.0,False,0,3,7,1962,False,1962,98028,10,47.7333,-122.246,184.88,1014.22
126,508450,4,1.75,141.21,891.87,1.0,False,0,4,7,1955,False,1955,98006,21,47.5763,-122.154,140.28,836.13
126,625000,3,1.75,146.79,1912.69,1.0,False,0,3,8,1970,False,1970,98125,11,47.706,-122.29,193.24,724.64
126,287500,4,2.5,208.1,645.12,1.0,False,2,3,7,1979,False,1979,98001,1,47.338,-122.258,165.37,694.64
126,565000,3,2.25,157.94,817.55,1.0,False,0,5,7,1969,False,1969,98033,16,47.6863,-122.189,202.53,832.41
126,345000,2,2.25,79.9,64.66,2.0,False,0,3,9,2009,False,2009,98118,11,47.5663,-122.29,102.19,278.71
126,299900,4,2.5,204.39,532.33,2.0,False,0,3,8,2003,False,2003,98042,3,47.3482,-122.153,204.39,536.24
126,375000,3,1.75,123.56,874.87,1.0,False,0,5,6,1936,False,1936,98125,11,47.7231,-122.301,157.01,737.37
126,403950,4,2.5,196.95,1280.2,2.0,False,0,3,8,1993,False,1993,98146,11,47.4987,-122.365,174.66,1114.84
126,245000,4,2.25,203.46,846.63,2.0,False,0,3,7,1986,False,1986,98001,1,47.3241,-122.275,145.86,771.65
126,180000,2,1.0,71.54,870.5,1.0,False,0,3,7,1947,False,1947,98155,11,47.762,-122.321,98.48,868.83
126,428400,4,2.5,246.19,557.42,2.0,False,0,3,9,2000,False,2000,98038,4,47.3768,-122.028,244.33,592.81
126,1500000,3,3.25,370.68,790.14,2.0,False,2,3,9,1922,True,1999,98144,11,47.5744,-122.283,338.17,790.14
126,482500,6,4.5,273.13,696.77,1.5,False,0,4,8,1966,False,1966,98034,16,47.7208,-122.182,186.74,696.77
126,389000,3,2.5,159.79,419.46,2.0,False,0,3,7,2005,False,2005,98065,15,47.5426,-121.879,206.24,429.03
126,540000,3,2.5,118.92,175.49,3.0,False,0,3,8,2009,False,2009,98105,11,47.6619,-122.324,134.71,175.49
126,460000,3,1.0,172.8,590.86,1.0,False,0,3,8,1954,False,1954,98136,11,47.5327,-122.392,164.44,573.68
126,275000,3,2.0,128.21,325.16,2.0,False,0,3,7,1971,False,1971,98118,11,47.5558,-122.27,150.5,362.32
126,552100,3,3.0,123.56,128.11,2.0,False,0,4,8,2005,False,2005,98122,11,47.6126,-122.313,168.15,164.44
126,519000,5,2.75,243.41,823.21,1.0,False,0,5,8,1979,False,1979,98056,5,47.5226,-122.183,180.23,1003.35
126,280000,2,1.0,84.54,433.11,1.0,False,0,5,6,1942,False,1942,98106,11,47.5232,-122.354,82.68,562.06
126,233500,3,1.5,146.79,977.06,1.0,False,0,4,6,1957,False,1957,98002,1,47.2903,-122.214,130.06,990.16
126,852500,4,2.5,323.3,586.68,2.0,False,0,3,9,2000,False,2000,98052,19,47.6841,-122.161,336.31,486.16
126,260000,3,2.5,133.78,232.26,2.0,False,0,3,7,2006,False,2006,98146,11,47.511,-122.359,133.78,464.52
126,381000,2,2.0,124.49,413.14,1.0,False,0,3,8,2004,False,2004,98053,19,47.7175,-122.033,125.42,414.16
126,695000,3,3.25,286.14,1124.13,2.0,False,0,3,8,1984,False,1984,98117,11,47.695,-122.399,195.1,611.39
126,210000,3,1.5,116.13,881.09,1.0,False,0,4,7,1969,False,1969,98042,3,47.3675,-122.147,122.63,891.87
126,370000,4,2.5,252.7,805.1,2.0,False,0,3,9,1992,False,1992,98030,3,47.3846,-122.169,223.9,752.51
126,740000,4,2.0,190.45,408.77,1.5,False,0,4,9,1922,False,1922,98102,11,47.644,-122.319,215.53,510.97
126,340000,3,1.0,91.04,671.5,1.5,False,0,3,7,1946,False,1946,98133,11,47.7294,-122.353,99.41,671.5
126,1029000,4,3.25,351.17,1040.51,2.0,False,0,3,11,2002,False,2002,98059,5,47.521,-122.15,345.6,1097.46
126,569500,4,2.5,260.13,760.88,1.0,False,0,3,8,1971,False,1971,98177,11,47.7695,-122.368,228.54,758.55
126,295000,3,1.75,116.13,881.28,1.0,False,0,4,6,1971,False,1971,98070,13,47.4341,-122.446,117.99,891.87
126,405000,2,1.0,66.89,401.62,1.0,False,0,3,6,1942,False,1942,98199,11,47.6604,-122.401,135.64,306.58
126,375000,4,2.25,134.71,673.08,1.0,False,0,5,7,1950,True,1983,98133,11,47.7643,-122.343,154.22,724.64
126,375000,4,1.75,156.08,634.9,1.5,False,0,3,7,1948,False,1948,98125,11,47.716,-122.307,88.26,689.8
126,200000,2,1.0,73.39,556.02,1.0,False,0,3,6,1944,False,1944,98178,11,47.4941,-122.24,95.69,556.02
126,460000,3,1.75,131.92,766.45,1.0,False,0,4,7,1960,False,1960,98007,21,47.6112,-122.133,187.66,766.45
126,643500,3,2.0,153.29,659.98,2.0,False,0,3,8,1945,True,1986,98177,11,47.7053,-122.374,160.72,659.98
126,395000,3,2.0,139.35,232.81,1.0,False,0,3,7,2003,False,2003,98144,11,47.5962,-122.301,139.35,433.11
126,419700,3,2.25,134.71,138.05,2.0,False,0,3,8,2006,False,2006,98116,11,47.5694,-122.387,127.28,133.5
126,659000,3,1.5,143.07,468.23,2.0,False,0,3,8,1907,False,1907,98122,11,47.6138,-122.299,147.72,334.45
126,485000,3,2.5,288.93,837.52,2.0,False,0,3,9,1990,False,1990,98058,5,47.4369,-122.147,246.19,832.41
126,700000,3,2.5,223.9,921.23,2.0,False,0,4,10,1989,False,1989,98052,19,47.6911,-122.103,214.61,762.92
126,1575000,5,3.75,392.05,858.42,2.0,False,2,5,11,1991,False,1991,98040,22,47.5895,-122.229,314.01,858.42
126,583500,3,1.75,159.79,724.64,1.0,False,0,4,7,1978,False,1978,98052,19,47.6928,-122.125,163.51,675.96
126,749999,5,2.25,284.28,1266.27,2.0,False,0,3,10,1989,False,1989,98006,21,47.5585,-122.117,318.66,994.06
126,456000,4,1.0,157.94,714.33,1.0,False,0,3,7,1977,False,1977,98052,19,47.6955,-122.116,157.94,681.26
126,400000,6,3.0,308.44,1449.29,1.0,False,0,4,8,1977,False,1977,98092,1,47.2983,-122.166,216.46,1426.99
126,695000,3,3.75,221.11,334.45,1.5,False,0,3,7,1927,False,1927,98112,11,47.6374,-122.307,184.88,327.02
126,251700,3,2.25,168.15,1096.26,1.0,False,0,3,7,1977,False,1977,98178,11,47.4997,-122.231,168.15,524.07
126,374000,2,2.25,102.19,157.47,2.0,False,0,3,9,2009,False,2009,98118,11,47.5663,-122.289,102.19,286.33
126,650000,4,2.5,200.67,291.62,1.0,False,0,3,7,1940,False,1940,98103,11,47.6662,-122.338,153.29,347.46
126,275000,4,1.75,185.81,808.26,1.0,False,0,5,7,1975,False,1975,98042,3,47.374,-122.141,138.43,682.84
126,950000,6,1.0,216.46,464.52,1.5,False,0,4,7,1920,False,1920,98117,11,47.6789,-122.397,145.86,464.52
127,255000,2,1.0,87.33,866.78,1.0,False,0,3,6,1941,False,1941,98118,11,47.5445,-122.273,176.52,570.89
127,724000,2,1.0,144.93,464.52,1.5,False,1,4,7,1942,False,1942,98117,11,47.7006,-122.386,243.41,501.68
127,320000,2,1.5,103.12,111.48,3.0,False,0,3,8,2000,False,2000,98103,11,47.6931,-122.342,103.12,126.63
127,248500,3,1.75,194.17,1117.25,1.0,False,0,4,7,1948,False,1948,98002,1,47.3095,-122.217,157.94,882.21
127,190000,2,1.0,58.53,557.42,1.0,False,0,3,6,1943,True,2005,98178,11,47.4973,-122.221,136.57,635.46
128,401500,4,1.0,166.3,780.39,1.0,False,0,4,7,1954,False,1954,98133,11,47.7627,-122.353,136.57,780.39
128,379900,3,2.5,167.23,259.39,2.0,False,0,3,8,2011,False,2011,98126,11,47.5442,-122.371,146.79,243.13
129,475000,3,2.5,157.01,268.49,2.0,False,0,3,7,2004,False,2004,98053,19,47.6802,-122.031,157.01,253.63
129,352000,4,2.5,229.47,465.91,2.0,False,0,3,8,2004,False,2004,98038,4,47.3457,-122.041,229.47,473.81
129,311000,4,2.25,310.3,743.22,2.0,False,0,4,8,1973,False,1973,98023,0,47.317,-122.385,207.17,743.22
129,281000,3,1.5,118.92,90.49,3.0,False,0,3,7,2003,False,2003,98125,11,47.7162,-122.293,131.92,132.11
129,499000,3,1.5,117.06,291.25,1.0,False,0,4,7,1944,False,1944,98107,11,47.6693,-122.371,143.07,281.03
129,425000,3,2.25,151.43,975.48,1.0,False,0,3,7,1974,False,1974,98034,16,47.7176,-122.236,152.36,909.89
129,1003000,4,2.5,207.17,334.45,2.0,False,0,5,8,1906,False,1906,98112,11,47.6304,-122.309,223.9,445.93
129,285000,3,2.5,175.59,337.14,2.0,False,0,3,7,2005,False,2005,98038,4,47.3613,-122.041,183.95,371.61
129,270000,3,2.25,162.58,780.39,1.0,False,0,3,7,1965,False,1965,98188,11,47.4571,-122.272,187.66,846.35
129,260000,3,1.5,162.58,650.32,2.0,False,0,3,8,1983,False,1983,98023,0,47.3108,-122.346,170.94,864.46
129,435000,3,2.5,136.57,278.71,1.0,False,0,3,7,1985,False,1985,98115,11,47.6832,-122.286,136.57,519.14
129,240000,3,1.0,96.62,724.64,1.0,False,0,3,7,1948,False,1948,98055,5,47.4804,-122.229,165.37,780.39
129,300000,3,1.0,93.83,585.29,1.0,False,0,3,7,1957,False,1957,98133,11,47.7304,-122.352,137.5,694.91
129,327500,3,2.25,164.44,813.37,1.0,False,0,3,8,1981,False,1981,98058,5,47.4464,-122.123,177.44,809.19
129,539000,3,2.5,201.6,297.29,1.5,False,0,5,7,1923,False,1923,98103,11,47.6543,-122.347,109.63,113.71
129,323000,3,1.75,195.1,1379.61,1.0,False,0,4,7,1963,False,1963,98042,3,47.3622,-122.059,179.3,1601.46
129,615000,3,2.0,172.8,3976.25,1.0,False,0,4,7,1983,False,1983,98075,20,47.5898,-122.004,183.95,1045.16
129,635000,3,1.75,142.14,464.52,1.0,False,2,3,7,1948,False,1948,98117,11,47.6806,-122.36,142.14,464.52
129,580000,2,1.5,184.88,557.42,1.0,False,0,3,6,1944,False,1944,98199,11,47.6521,-122.398,125.42,557.42
129,905000,4,2.5,306.58,952.26,1.0,False,0,3,7,1946,True,1991,98040,22,47.5873,-122.249,181.16,561.6
129,270000,1,1.0,66.89,482.72,1.0,False,0,3,7,1911,False,1911,98103,11,47.6928,-122.337,146.79,535.31
129,581000,3,2.5,241.55,412.3,2.0,False,0,3,7,2004,False,2004,98053,19,47.6799,-122.034,241.55,455.6
129,575000,3,1.75,175.59,1035.03,1.0,False,0,4,8,1968,False,1968,98006,21,47.5697,-122.163,252.7,1035.31
129,360000,1,2.25,191.38,984.77,1.5,False,0,3,7,1927,True,1983,98003,0,47.3291,-122.304,191.38,1103.69
129,834950,5,3.5,337.24,456.25,2.0,False,0,3,9,2014,False,2014,98034,16,47.718,-122.156,334.45,463.77
129,485000,3,2.5,225.75,545.06,2.0,False,0,3,7,2011,False,2011,98065,15,47.5162,-121.872,243.41,544.97
129,340000,4,2.25,191.38,780.39,1.0,False,0,3,7,1960,False,1960,98178,11,47.4984,-122.23,184.88,685.9
129,350000,3,1.0,93.83,794.41,1.0,False,0,5,7,1953,False,1953,98155,11,47.7351,-122.295,121.7,790.05
129,257000,2,1.0,71.54,882.3,1.0,False,0,3,6,1950,False,1950,98133,11,47.7407,-122.351,144.0,699.75
129,210000,3,1.0,111.48,668.9,1.0,False,0,3,6,1977,False,1977,98030,3,47.3746,-122.183,111.48,689.34
129,865000,4,2.5,234.12,459.87,2.0,False,0,3,8,1906,True,2002,98117,11,47.6814,-122.359,168.15,325.16
129,237500,2,1.0,75.25,789.12,1.0,False,0,3,6,1949,False,1949,98155,11,47.7389,-122.324,97.55,740.9
129,343000,3,1.0,104.05,673.55,1.0,False,0,4,7,1972,False,1972,98034,16,47.7143,-122.211,124.49,678.38
129,299990,3,2.5,173.73,793.48,2.0,False,0,3,8,1989,False,1989,98023,0,47.2925,-122.346,199.74,723.62
129,200000,3,1.0,93.83,753.26,1.0,False,0,3,7,1955,False,1955,98155,11,47.735,-122.309,103.12,753.26
129,267500,2,1.0,89.19,478.45,1.0,False,0,5,6,1951,False,1951,98126,11,47.5201,-122.372,93.83,464.52
129,267000,3,1.5,95.69,763.94,1.0,False,0,4,7,1952,False,1952,98148,11,47.4282,-122.331,135.64,879.14
129,1020000,5,3.5,388.33,1657.48,2.0,False,2,3,10,1990,False,1990,98075,20,47.5618,-122.037,302.86,1171.32
129,470101,4,2.5,215.53,724.64,2.0,False,0,3,8,1986,False,1986,98028,10,47.7738,-122.266,194.17,531.5
129,423700,3,2.5,192.31,370.31,2.0,False,0,3,8,1999,False,1999,98065,15,47.5348,-121.877,194.17,370.31
129,359000,4,1.75,156.08,858.8,2.0,False,0,3,8,1991,False,1991,98166,11,47.4612,-122.352,170.94,872.08
129,630000,4,2.5,235.97,439.15,2.0,False,0,3,9,1999,False,1999,98034,16,47.7034,-122.236,338.17,476.5
129,250000,3,2.0,105.91,1036.89,1.0,False,0,4,7,1998,False,1998,98022,2,47.209,-122.012,159.79,797.76
129,550000,4,3.0,219.25,620.41,1.0,False,0,3,8,1949,False,1949,98115,11,47.6919,-122.313,152.36,592.72
129,274000,3,1.75,133.78,668.72,1.0,False,0,3,7,1981,False,1981,98055,5,47.4333,-122.194,144.0,664.81
129,536500,4,2.5,159.79,326.55,2.0,False,2,3,8,2000,False,2000,98144,11,47.591,-122.293,105.91,205.13
129,362000,3,1.0,119.84,940.64,1.0,False,0,4,7,1956,False,1956,98028,10,47.7641,-122.265,163.51,1343.38
129,590000,2,1.0,142.14,599.22,1.0,False,0,4,7,1920,False,1920,98117,11,47.6833,-122.398,142.14,464.52
129,492000,4,2.5,236.9,592.91,2.0,False,0,3,7,2007,False,2007,98065,15,47.5202,-121.87,225.75,548.13
129,237500,3,1.75,137.5,727.43,1.0,False,0,3,7,1980,False,1980,98022,2,47.1967,-121.998,104.98,701.7
129,834500,3,2.25,258.27,557.42,1.0,False,3,4,9,1948,False,1948,98199,11,47.6442,-122.406,258.27,557.42
129,1240000,4,3.0,309.37,649.39,1.5,False,3,5,9,1928,False,1928,98144,11,47.5886,-122.287,243.41,493.31
129,685650,3,1.75,138.43,1505.03,1.0,False,0,5,8,1958,False,1958,98005,21,47.5919,-122.175,192.31,1505.03
129,657000,4,2.75,284.28,3286.91,1.0,False,0,3,9,1982,False,1982,98074,20,47.6198,-122.038,183.95,968.51
129,243000,3,1.75,134.71,1126.45,1.0,False,0,4,7,1981,False,1981,98001,1,47.3575,-122.28,112.41,1126.45
129,415000,4,2.25,234.12,743.22,1.0,False,2,3,8,1970,False,1970,98023,0,47.3202,-122.383,213.68,743.22
129,300000,4,2.0,190.45,812.9,1.0,False,0,3,7,1967,False,1967,98058,5,47.4324,-122.171,190.45,812.9
129,402000,4,1.75,140.28,852.48,1.0,False,0,5,7,1957,False,1957,98133,11,47.7651,-122.339,137.5,852.48
129,268000,3,1.75,116.13,515.24,1.0,False,0,4,7,1987,False,1987,98055,5,47.4725,-122.187,152.36,445.1
129,169950,3,1.0,78.04,786.89,1.0,False,0,4,6,1961,False,1961,98023,0,47.3275,-122.338,78.04,785.03
129,550000,3,2.75,207.17,1337.8,1.0,False,0,4,8,1977,False,1977,98075,20,47.5791,-122.048,204.39,1233.75
129,265000,3,2.5,130.99,232.26,2.0,False,0,3,7,2006,False,2006,98146,11,47.5132,-122.358,119.84,482.17
129,920000,4,2.75,291.72,844.02,1.0,False,2,5,8,1961,False,1961,98006,21,47.5675,-122.16,225.75,868.64
129,750000,5,2.75,265.7,557.42,2.5,False,0,4,8,1902,False,1902,98144,11,47.5906,-122.316,208.1,557.42
129,285000,3,1.75,107.77,650.88,1.0,False,0,4,7,1992,False,1992,98022,2,47.1937,-121.98,155.15,720.0
129,550000,4,2.5,196.95,851.27,1.0,False,0,4,8,1961,False,1961,98006,21,47.5551,-122.172,196.95,851.55
129,675900,3,2.5,271.28,845.05,2.0,False,0,3,9,2013,False,2013,98059,5,47.4855,-122.149,272.21,742.76
129,923990,4,2.5,334.45,562.53,2.0,False,0,3,9,2014,False,2014,98052,19,47.7053,-122.126,333.52,562.06
130,544999,4,2.5,251.77,644.47,2.0,False,0,3,7,2009,False,2009,98065,15,47.5153,-121.871,221.11,544.97
130,393000,3,2.25,198.81,952.81,2.0,False,0,3,8,1987,False,1987,98038,4,47.3751,-122.044,189.52,1088.54
130,950000,4,3.0,276.85,4127.77,2.0,False,0,2,10,1981,False,1981,98034,16,47.7154,-122.161,186.74,681.16
130,460000,3,2.0,148.64,682.84,1.0,False,0,4,7,1979,False,1979,98052,19,47.6977,-122.126,148.64,668.9
130,495000,4,2.5,187.66,668.9,1.0,False,0,5,7,1968,False,1968,98034,16,47.7289,-122.201,150.5,675.87
130,301000,3,1.5,95.69,781.69,1.0,False,0,4,7,1967,False,1967,98155,11,47.7654,-122.297,162.58,781.69
130,330000,4,2.0,147.72,845.42,1.0,False,0,3,7,1967,True,2014,98058,5,47.4465,-122.156,155.15,845.42
130,539000,3,1.75,166.3,916.02,1.0,False,0,4,7,1978,False,1978,98052,19,47.6989,-122.12,169.08,887.69
130,660000,3,2.5,246.19,1045.16,2.0,False,0,3,9,2005,False,2005,98155,11,47.7644,-122.29,204.39,930.24
130,450000,7,4.0,292.64,724.64,2.0,False,0,3,8,2013,False,2013,98118,11,47.5259,-122.279,174.66,557.42
130,429000,2,1.0,100.34,334.45,1.0,False,0,3,7,1922,False,1922,98122,11,47.6078,-122.291,207.17,418.06
130,445950,3,1.75,120.77,724.64,1.0,False,0,5,7,1968,False,1968,98034,16,47.7321,-122.195,141.21,682.28
130,158000,3,2.5,141.21,668.9,2.0,False,0,4,7,1985,False,1985,98030,3,47.3679,-122.182,165.37,669.83
130,760000,4,2.5,277.78,490.53,2.0,False,0,3,9,2003,False,2003,98027,18,47.5353,-122.066,277.78,585.2
130,689000,2,1.75,216.46,942.32,1.0,False,2,4,7,1953,False,1953,98146,11,47.4899,-122.359,237.83,905.8
130,456000,3,2.5,197.88,483.56,2.0,False,0,3,8,2013,False,2013,98045,7,47.4832,-121.774,209.03,507.44
130,698000,3,2.75,245.26,1110.84,1.5,False,0,3,9,1978,False,1978,98052,19,47.6491,-122.12,245.26,1174.39
130,205000,3,1.0,93.83,817.55,1.0,False,0,4,7,1968,False,1968,98002,1,47.2761,-122.208,144.0,715.35
130,220000,5,1.0,117.06,778.71,1.5,False,0,3,7,1918,False,1918,98146,11,47.5058,-122.355,84.54,778.71
130,399950,5,2.0,256.41,596.44,1.0,False,0,5,7,1964,False,1964,98118,11,47.5396,-122.276,130.06,660.73
130,812500,4,2.5,255.48,943.8,2.0,False,0,3,10,1991,False,1991,98006,21,47.5426,-122.135,293.57,943.8
130,783200,4,2.0,147.72,501.68,1.0,False,2,3,7,1900,False,1900,98119,11,47.637,-122.367,203.46,445.93
130,344950,3,1.75,173.73,696.77,1.0,False,0,5,8,1978,False,1978,98058,5,47.4428,-122.134,173.73,675.87
130,731781,3,3.0,244.33,461.91,2.0,False,0,3,9,2006,False,2006,98052,19,47.693,-122.133,267.56,461.91
130,222900,2,1.0,79.9,538.84,1.0,False,0,5,5,1942,False,1942,98056,5,47.4979,-122.183,83.61,557.42
130,222000,3,1.5,121.7,861.49,1.0,False,0,4,7,1968,False,1968,98042,3,47.3683,-122.147,158.86,891.87
